"Paper","Experiment","Lab","SubjectGroup","YA_N","OA_N","OA_Age","YA_YearsEducation","OA_YearsEducation","Words","Faces","Pictures","Text","PositiveValence","NeutralValence","NegativeValence","VisualOnly","AuditoryOnly","Audiovisual","Production","IntentionalEncoding","SelfPacedStudy","StudyTimePerItem.Sec","DeepOrientingTask","ShallowOrientingTask","GenerationTask","DividedAttention","NumMemoranda","MultipleStudyOpportunities","InterveningCuedRecall","InterveningFreeRecall","ContinuousRecog","RetentionInterval","NumTestProbes","ConjunctionLures","ComponentLures","SemanticLures","FeaturalLures","UnrelatedLures","ProportionLures","ProportionLures.cen","YA_Discrimination","OA_Discrimination","EffectSize_Discrimination","YA_Criterion","OA_Criterion","EffectSize_Criterion","YA_HR","OA_HR","YA_FAR","OA_FAR"
"Thapar Westerman 2009","Thapar Westerman 2009 Expt 2","Thapar","Thapar Westerman 2009 Expt 2-StudyModality=Visual",23,30,70.25,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",66,FALSE,"FALSE","FALSE","FALSE",0.08333,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.894316627641665,0.790711125912136,-0.103605501729529,-0.180847700616737,-0.129044949751973,-0.0518027508647645,0.735,0.7,0.395,0.395
"Thomas Dubois 2011","Thomas Dubois 2011 Expt 1","Thomas","Thomas Dubois 2011 Expt 1-Only",64,64,69.8,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",180,FALSE,"FALSE","FALSE","FALSE",5,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.625,0.125,2.88630569661801,2.27600944875435,-0.610296247863656,-0.0709490393102791,0.143546841167424,-0.214495880477703,0.935,0.84,0.085,0.1
"Thomas Dubois 2011","Thomas Dubois 2011 Expt 1","Thomas","Thomas Dubois 2011 Expt 1-Only",64,64,69.8,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",180,FALSE,"FALSE","FALSE","FALSE",5,96,"FALSE","FALSE","TRUE","FALSE",FALSE,0.625,0.125,1.47649359995803,0.728147270005658,-0.74834632995237,-0.77585508764027,-0.630384248206924,-0.145470839433346,0.935,0.84,0.515,0.605
"Thomas Hasher 2006","Thomas Hasher 2006 Expt 1","Hasher","Thomas Hasher 2006 Expt 1-Only",48,48,67.6,15,16.4,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,0.2,"FALSE","FALSE","FALSE","TRUE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.234550889658312,0.11254401957328,-0.122006870085032,0.760620850222073,0.897893243359554,-0.137272393137482,0.26,0.2,0.19,0.17
"Thomas Hasher 2006","Thomas Hasher 2006 Expt 1","Hasher","Thomas Hasher 2006 Expt 1-Only",48,48,67.6,15,16.4,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,0.2,"FALSE","FALSE","FALSE","TRUE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.364026370945463,0.0374687927915857,-0.326557578153877,0.461332219920185,0.896630691447021,-0.435298471526836,0.39,0.19,0.26,0.18
"Thomas Hasher 2006","Thomas Hasher 2006 Expt 1","Hasher","Thomas Hasher 2006 Expt 1-Only",48,48,67.6,15,16.4,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,0.2,"FALSE","FALSE","FALSE","TRUE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.157775489766418,0.295054787780012,0.137279298013594,0.306432721524359,0.730368901161222,-0.423936179636864,0.41,0.28,0.35,0.19
"Thomas McDaniel 2013","Thomas McDaniel 2013 Expt 1","McDaniel","Thomas McDaniel 2013 Expt 1-Only",24,24,76.7,13.9,14.2,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",128,FALSE,"FALSE","FALSE","FALSE",5,64,"FALSE","FALSE","TRUE","FALSE",FALSE,0.625,0.125,0.991700694694906,-0.0127156785477201,-1.00441637324263,8.32667268468867e-17,-0.170016325507001,0.170016325507001,0.69,0.565,0.31,0.57
"Thomas McDaniel 2013","Thomas McDaniel 2013 Expt 1","McDaniel","Thomas McDaniel 2013 Expt 1-Only",24,24,76.7,13.9,14.2,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",128,FALSE,"FALSE","FALSE","FALSE",5,64,"FALSE","FALSE","TRUE","TRUE",FALSE,0.625,0.125,1.19174171342581,0.691688927517078,-0.50005278590873,0.210550390305336,0.207540255797134,0.00301013450820223,0.65,0.555,0.21,0.29
"Thomas McDaniel 2013","Thomas McDaniel 2013 Expt 1","McDaniel","Thomas McDaniel 2013 Expt 1-Only",24,24,76.7,13.9,14.2,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",128,FALSE,"FALSE","FALSE","FALSE",5,64,"FALSE","FALSE","TRUE","FALSE",FALSE,0.625,0.125,0.28095964457981,-0.121908843733063,-0.402868488312874,-0.472333168726722,-0.392807768303348,-0.0795254004233737,0.73,0.63,0.63,0.675
"Thomas McDaniel 2013","Thomas McDaniel 2013 Expt 2","McDaniel","Thomas McDaniel 2013 Expt 2-Only",24,24,78.5,12.1,13.9,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",108,FALSE,"FALSE","FALSE","FALSE",5,78,"FALSE","FALSE","TRUE","FALSE",FALSE,0.538461538,0.038461538,1.49820659511403,0.665810232577205,-0.832396362536826,-0.166261790285799,-0.0795580131528025,-0.0867037771329963,0.82,0.66,0.28,0.4
"Thomas McDaniel 2013","Thomas McDaniel 2013 Expt 2","McDaniel","Thomas McDaniel 2013 Expt 2-Only",24,24,78.5,12.1,13.9,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",108,FALSE,"FALSE","FALSE","FALSE",5,78,"FALSE","FALSE","TRUE","FALSE",FALSE,0.538461538,0.038461538,0.278416011394511,0.138765877119605,-0.139650134274906,-0.114139097438544,-0.106991226221059,-0.00714787121748581,0.6,0.57,0.49,0.515
"Thomas McDaniel 2013","Thomas McDaniel 2013 Expt 2","McDaniel","Thomas McDaniel 2013 Expt 2-Only",24,24,78.5,12.1,13.9,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",108,FALSE,"FALSE","FALSE","FALSE",5,78,"FALSE","FALSE","TRUE","FALSE",FALSE,0.538461538,0.038461538,1.4451494120253,0.748037462788825,-0.697111949236476,-0.0162721431725631,-0.107708118190318,0.0914359750177546,0.77,0.685,0.24,0.395
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-C",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","FALSE",0.08333,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.21228466486722,0.879948713367602,-0.332335951499614,-0.341130050004739,-0.243194736465335,-0.0979353135394048,0.82825,0.75275,0.3955,0.422
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-C",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","FALSE",0.08333,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,2.29720268000213,1.88723851632624,-0.409964163675898,0.644229353762685,0.590501286189428,0.0537280675732568,0.693,0.638,0.0365,0.0625
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-A",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","TRUE",0.08333,87,"FALSE","FALSE","FALSE","FALSE",TRUE,0.724137931,0.224137931,2.07334799485496,2.26786643908826,0.194518444233294,-0.696864506414314,-0.732362523913979,0.0354980174996651,0.9585,0.969,0.367,0.344
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-B",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","TRUE",0.08333,87,"FALSE","FALSE","FALSE","FALSE",TRUE,0.862068966,0.362068966,3.69130256460451,3.01093499444667,-0.68036757015784,-0.0206444611558521,0.120295889009899,-0.140940350165751,0.969,0.917,0.034,0.052
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-A",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","TRUE",1.333333333,87,"FALSE","FALSE","FALSE","FALSE",TRUE,0.724137931,0.224137931,1.83066284625983,1.59168873752657,-0.238974108733256,-0.575521932116747,-0.394273673133137,-0.18124825898361,0.932,0.883,0.367,0.344
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-B",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","TRUE",1.333333333,87,"FALSE","FALSE","FALSE","FALSE",TRUE,0.862068966,0.362068966,3.73604246869552,2.84172380594055,-0.894318662754968,-0.0430144132013575,0.204901483262958,-0.247915896464315,0.972,0.888,0.034,0.052
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-C",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","FALSE",0.08333,36,"FALSE","FALSE","TRUE","TRUE",FALSE,0.666666667,0.166666667,1.45066334419996,1.24026453099257,-0.210398813207392,0.220959685861597,0.267014293522593,-0.0460546076609959,0.693,0.638,0.172,0.1875
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-B",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","TRUE",0.08333,87,"FALSE","FALSE","TRUE","TRUE",FALSE,0.862068966,0.362068966,3.25146735167154,2.77034321642687,-0.481124135244671,-0.240562067622336,-2.22044604925031e-16,-0.240562067622336,0.969,0.917,0.083,0.083
"Till Bartlett Doyle 1982","Till Bartlett Doyle 1982 Expt 1","Bartlett","Till Bartlett Doyle 1982 Expt 1-B",16,16,63.5,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,10,"FALSE","FALSE","FALSE","FALSE",87,FALSE,"FALSE","FALSE","TRUE",1.333333333,87,"FALSE","FALSE","TRUE","TRUE",FALSE,0.862068966,0.362068966,2.82640073539193,2.0901775845738,-0.73622315081813,-0.497835279853152,-0.170871627420418,-0.326963652432734,0.972,0.888,0.18,0.191
"Toth Daniels Solinger 2012","Toth Daniels Solinger 2012 Expt 1","Daniels","Toth Daniels Solinger 2012 Expt 1-Only",38,36,73.1,NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",1,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.97186038947763,1.55695538433053,-0.41490500514711,0.295621370805783,0.195636184894046,0.099985185911737,0.755,0.72,0.1,0.165
"Trelle Henson Green Simons 2017","Trelle Henson Green Simons 2017 Expt 1","Simons","Trelle Henson Green Simons 2017 Expt 1-Only",32,32,70.47,16.72,17.81,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",400,FALSE,"FALSE","FALSE","FALSE",1,400,"FALSE","FALSE","TRUE","TRUE",FALSE,0.5,0,1.45430582651354,1.07455307155462,-0.379752754958924,-0.447833878809318,-0.63771025628878,0.189876377479462,0.88,0.88,0.39,0.54
"Trott Friedman Ritter Fabiani Snodgrass 1999","Trott Friedman Ritter Fabiani Snodgrass 1999 Expt 1","Friedman","Trott Friedman Ritter Fabiani Snodgrass 1999 Expt 1-Only",16,16,70.75,16.75,15.75,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.5,"FALSE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","FALSE","FALSE",1,64,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.98791306758085,1.53885425848021,-0.449058809100643,0.411115026519208,0.356963999798698,0.0541510267205102,0.72,0.66,0.08,0.13
"Troyer Häfliger Cadieux Craik 2006","Troyer Häfliger Cadieux Craik 2006 Expt 1","Craik","Troyer Häfliger Cadieux Craik 2006 Expt 1-Only",20,20,72.2,15.3,13.3,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",0.333333333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,2.17061378334482,1.73773223572873,-0.432881547616096,0.469466702924441,0.775987509087108,-0.306520806162667,0.731,0.537,0.06,0.05
"Troyer Häfliger Cadieux Craik 2006","Troyer Häfliger Cadieux Craik 2006 Expt 1","Craik","Troyer Häfliger Cadieux Craik 2006 Expt 1-Only",20,20,72.2,15.3,13.3,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5,"FALSE","TRUE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",0.333333333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,0.883427379719048,1.05903886126387,0.175611481544826,1.11305990473733,1.11533419631954,-0.00227429158220649,0.251,0.279,0.06,0.05
"Troyer Häfliger Cadieux Craik 2006","Troyer Häfliger Cadieux Craik 2006 Expt 1","Craik","Troyer Häfliger Cadieux Craik 2006 Expt 1-Only",20,20,72.2,15.3,13.3,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5,"TRUE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",0.333333333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,2.05346045873897,2.3130629266772,0.259602467938221,0.528043365227366,0.488322163612875,0.039721201614491,0.691,0.748,0.06,0.05
"Troyer Häfliger Cadieux Craik 2006","Troyer Häfliger Cadieux Craik 2006 Expt 1","Craik","Troyer Häfliger Cadieux Craik 2006 Expt 1-Only",20,20,72.2,15.3,13.3,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5,"FALSE","TRUE","TRUE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",0.333333333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,1.40633925354236,1.85186625033666,0.445526996794296,0.851603967825671,0.718920501783143,0.132683466042529,0.441,0.582,0.06,0.05
"Tullis Benjamin 2012","Tullis Benjamin 2012 Expt 1","Benjamin","Tullis Benjamin 2012 Expt 1-TestTask=no other task",76,48,70,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",0.08333,80,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.3468363936703,1.86969280767679,-0.477143585993505,0.0737843844109259,0.107998947074182,-0.034214562663256,0.8606666665,0.7958333335,0.114,0.1523333335
"Vakil Hornik Levy 2008","Vakil Hornik Levy 2008 Expt 1","Vakil","Vakil Hornik Levy 2008 Expt 1-Only",28,28,75.1,16,11.1,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.34827502063585,0.891758511043335,-0.456516509592511,0.280027742828271,0.480979257294376,-0.200951514466105,0.65325,0.486,0.17,0.177
"Vakil Hornik Levy 2008","Vakil Hornik Levy 2008 Expt 1","Vakil","Vakil Hornik Levy 2008 Expt 1-Only",28,28,75.1,16,11.1,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",5,120,"FALSE","TRUE","FALSE","FALSE",FALSE,0.5,0,1.36420304411839,0.997053956186597,-0.367149087931791,0.287991754569543,0.533626979866007,-0.245635225296465,0.65325,0.486,0.166,0.151
"Vakil Raz Levy 2010","Vakil Raz Levy 2010 Expt 1 (YA), 2 (OA)","Vakil","Vakil Raz Levy 2010 Expt 1 (YA), 2 (OA)-Only",28,54,75.8,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","TRUE","FALSE","FALSE",32,FALSE,"FALSE","FALSE","FALSE",0.08333,54,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.667916808762864,0.685723195706756,0.0178063869438914,0.163309701246469,0.126235826541794,0.0370738747046755,0.56775,0.58575,0.3095,0.3195
"Vakil Raz Levy 2010","Vakil Raz Levy 2010 Expt 1 (YA), 2 (OA)","Vakil","Vakil Raz Levy 2010 Expt 1 (YA), 2 (OA)-Only",28,54,75.8,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","TRUE","FALSE","FALSE",32,FALSE,"FALSE","FALSE","FALSE",0.08333,54,"FALSE","TRUE","FALSE","TRUE",FALSE,0.5,0,0.364873330733846,-0.262287962800672,-0.627161293534518,0.0117879622319602,-0.34776975271192,0.35955771494388,0.56775,0.58575,0.423,0.684
"Velanova Lustig Jacoby Buckner 2007","Velanova Lustig Jacoby Buckner 2007 Expt 1","Jacoby","Velanova Lustig Jacoby Buckner 2007 Expt 1-Only",36,38,75.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",72,FALSE,"FALSE","FALSE","FALSE",0.08333,72,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.72635846733488,1.16568301454243,-0.560675452792447,-0.0909860194787546,0,-0.0909860194787546,0.83,0.72,0.22,0.28
"Velanova Lustig Jacoby Buckner 2007","Velanova Lustig Jacoby Buckner 2007 Expt 2","Jacoby","Velanova Lustig Jacoby Buckner 2007 Expt 2-Only",29,36,74.3,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",60,TRUE,"FALSE","FALSE","FALSE",22.5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.50137214250434,2.48539090112459,-1.01598124137975,0,-0.162376109747338,0.162376109747338,0.96,0.92,0.04,0.14
"Velanova Lustig Jacoby Buckner 2007","Velanova Lustig Jacoby Buckner 2007 Expt 2","Jacoby","Velanova Lustig Jacoby Buckner 2007 Expt 2-Only",29,36,74.3,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1,"TRUE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",22.5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.30684746085157,1.58981810904946,-0.717029351802104,-0.0731043896108272,-0.241524334969058,0.168419945358231,0.89,0.85,0.14,0.29
"Wang de Chastelaine Minton Rugg 2011","Wang de Chastelaine Minton Rugg 2011 Expt 1","Rugg","Wang de Chastelaine Minton Rugg 2011 Expt 1-Only",23,21,70,15.3,17.1,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"TRUE","FALSE","FALSE","FALSE",154,FALSE,"FALSE","FALSE","FALSE",0.08333,304,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.19691665338742,2.18941537629308,-0.00750127709433279,-0.183093238850893,0.288286441128301,-0.471379679979194,0.9,0.79,0.18,0.083333333
"Wang Johnson de Chastelaine Donley Rugg 2016","Wang Johnson de Chastelaine Donley Rugg 2016 Expt 1","Rugg","Wang Johnson de Chastelaine Donley Rugg 2016 Expt 1-Only",24,24,67.9,16.3,16.9,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",168,FALSE,"FALSE","FALSE","FALSE",5,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,2.03448459396115,1.72635846733488,-0.308126126626271,0.063077043834381,0.0909860194787546,-0.0279089756443737,0.83,0.78,0.14,0.17
"Wang Johnson de Chastelaine Donley Rugg 2016","Wang Johnson de Chastelaine Donley Rugg 2016 Expt 1","Rugg","Wang Johnson de Chastelaine Donley Rugg 2016 Expt 1-Only",24,24,67.9,16.3,16.9,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",168,FALSE,"FALSE","FALSE","FALSE",5,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,2.30684746085157,1.94862313635595,-0.35822432449562,-0.0731043896108272,-0.0201463150317793,-0.0529580745790479,0.89,0.84,0.14,0.17
"Waring Kensinger 2009","Waring Kensinger 2009 Expt 1","Kensinger","Waring Kensinger 2009 Expt 1-Only",24,24,72.8,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",150,FALSE,"FALSE","FALSE","FALSE",10,708,"FALSE","FALSE","FALSE","FALSE",TRUE,0.587570621,0.087570621,1.69301210233141,1.12416731559278,-0.568844786738626,0.10765920198049,0.176763191388823,-0.0691039894083328,0.77,0.65,0.17,0.23
"Waring Kensinger 2009","Waring Kensinger 2009 Expt 1","Kensinger","Waring Kensinger 2009 Expt 1-Only",24,24,72.8,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",150,FALSE,"FALSE","FALSE","FALSE",1440,708,"FALSE","FALSE","FALSE","FALSE",TRUE,0.587570621,0.087570621,1.15605873228804,0.536953370043363,-0.619105362244682,0.376135887002172,0.470370164163532,-0.0942342771613606,0.58,0.42,0.17,0.23
"Waring Kensinger 2009","Waring Kensinger 2009 Expt 1","Kensinger","Waring Kensinger 2009 Expt 1-Only",24,24,72.8,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",150,FALSE,"FALSE","FALSE","FALSE",10,708,"FALSE","FALSE","FALSE","FALSE",TRUE,0.587570621,0.087570621,2.14717628070846,1.3068983475242,-0.84027793318426,-0.267166893335988,-0.0853976754231154,-0.181769217912873,0.91,0.77,0.21,0.285
"Waring Kensinger 2009","Waring Kensinger 2009 Expt 1","Kensinger","Waring Kensinger 2009 Expt 1-Only",24,24,72.8,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",150,FALSE,"FALSE","FALSE","FALSE",1440,708,"FALSE","FALSE","FALSE","FALSE",TRUE,0.587570621,0.087570621,1.64804248059115,0.87353228643838,-0.774510194152774,-0.017599993277337,0.131285355119793,-0.14888534839713,0.8,0.62,0.21,0.285
"Waring Kensinger 2009","Waring Kensinger 2009 Expt 1","Kensinger","Waring Kensinger 2009 Expt 1-Only",24,24,72.8,NA,NA,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",150,FALSE,"FALSE","FALSE","FALSE",10,708,"FALSE","FALSE","FALSE","FALSE",TRUE,0.587570621,0.087570621,2.03448459396115,1.24513859311854,-0.789346000842613,-0.063077043834381,0.0837332662808187,-0.1468103101152,0.86,0.705,0.17,0.24
